id,gmv,28.04.22,29.04.22,30.04.22,01.05.22,02.05.22,03.05.22,04.05.22,05.05.22,06.05.22,07.05.22,08.05.22,09.05.22,10.05.22,11.05.22,12.05.22,13.05.22,14.05.22,15.05.22,16.05.22,17.05.22,18.05.22,19.05.22,20.05.22,21.05.22,22.05.22,23.05.22,24.05.22,25.05.22
14059866,37,3,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0
91819254,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15599997,27,2,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
63244881,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17336464,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37882843,10,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54659806,207,1,3,7,0,0,7,1,3,0,6,1,0,3,1,2,0,2,5,0,1,7,2,1,3,1,0,0,0
123408070,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1
115478396,214,2,0,1,2,4,2,2,1,7,0,2,1,1,3,5,5,3,4,2,2,1,1,0,1,1,3,1,4
33786781,181,5,6,0,0,0,0,0,0,0,0,0,3,0,1,3,4,7,0,1,0,5,5,5,2,0,0,0,4
17205401,24,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97946742,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,1,4,3,1,0
17369256,51,0,0,0,0,0,0,1,0,1,0,0,1,1,2,0,0,0,0,1,1,1,0,0,4,0,0,0,0
34704309,419,0,3,9,6,6,6,3,6,10,3,0,0,0,0,0,1,0,5,5,1,9,4,9,14,14,0,4,1
20023446,104,0,0,0,2,5,0,4,0,1,0,0,0,2,0,0,0,2,3,0,0,0,3,0,0,7,0,0,0
114823027,606,5,7,0,0,0,15,5,11,9,0,0,8,0,12,10,10,0,0,12,12,12,15,6,0,0,0,17,11
51284642,61,0,0,0,0,2,0,0,0,0,0,0,1,0,0,4,3,0,0,3,2,0,1,0,0,0,0,0,0
59476519,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,0,0,0,0,0
83889325,163,5,0,0,0,0,1,7,0,1,0,0,9,6,0,0,0,0,3,0,0,0,0,0,6,5,0,2,0
114003814,10,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82906462,1 554,21,0,19,20,0,0,0,10,11,15,16,18,20,16,21,4,18,13,29,23,26,22,4,21,13,17,18,27
63933024,36,0,0,0,0,0,1,0,0,1,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74911175,38,2,0,1,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
91688134,97,1,5,0,0,0,0,5,4,2,1,0,1,0,1,0,0,0,0,3,1,0,2,0,0,0,0,1,1
77925652,154,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,15,4,0,0,13,0,9,0,0,0,0,2,0
19531928,233,8,4,3,0,1,1,2,0,1,0,0,0,0,0,1,3,1,4,0,3,3,0,6,5,4,3,1,5
14551404,148,0,1,0,1,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,7,3,7,5,7,3
93260860,741,6,9,9,4,4,9,14,7,9,12,2,0,3,13,4,10,6,5,8,10,5,0,12,0,13,11,11,7
31066217,386,1,5,6,8,4,0,6,1,2,10,8,2,6,4,1,8,8,4,0,5,1,5,5,1,0,5,2,2
64391778,326,0,3,4,0,14,4,2,1,7,10,12,0,0,0,0,5,6,0,3,0,4,1,6,7,0,0,0,1
15239517,732,11,8,16,0,13,11,8,10,14,6,12,0,8,5,12,11,2,12,1,9,6,10,7,0,0,0,10,7
18745515,24,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0
15599960,265,4,3,5,5,2,0,6,0,2,1,4,1,1,3,3,1,3,4,3,0,5,1,4,1,6,2,1,2
22907114,48,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0
48859984,537,6,8,11,11,4,2,6,4,12,13,6,3,5,2,5,3,1,11,1,3,2,1,9,6,6,4,2,2
13207920,119,0,2,0,0,0,1,2,1,2,0,3,2,0,1,3,3,1,0,0,1,1,1,4,0,0,0,3,1
50563768,745,3,16,18,12,0,4,5,9,11,16,4,2,9,6,4,14,10,13,2,4,6,4,9,11,7,7,3,0
73600472,24,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0
43322153,883,6,0,9,0,0,17,13,3,0,7,21,13,16,12,0,5,15,8,16,24,4,6,7,11,7,6,7,6
20711555,165,0,5,1,1,1,3,2,0,1,3,0,2,4,3,0,4,3,3,1,0,2,0,3,3,0,0,0,0
18319528,513,4,6,4,9,1,4,5,2,11,10,3,0,2,7,11,12,5,11,1,2,2,8,10,0,0,0,9,7
26052684,31,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,2,0,1,0,0,0,0,0,0,0,0
16320831,39,2,0,1,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
77335895,90,0,0,0,0,0,0,0,7,0,2,1,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,7
46631691,81,0,0,0,0,0,0,6,0,2,0,0,7,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14584080,320,4,2,1,0,7,3,3,1,3,3,0,4,3,2,4,2,1,0,2,7,4,7,5,3,4,8,0,7
68652486,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,4,0,0,0,0,0,0,0,0
22743177,35,0,0,0,0,4,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55609988,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
102731722,245,5,5,7,8,1,4,0,4,3,0,0,0,0,2,11,0,1,1,0,3,0,0,4,1,1,1,0,4
110104391,534,6,0,0,8,0,18,12,0,0,6,10,15,11,9,1,0,0,0,9,5,12,0,0,0,3,7,13,1
15272240,263,0,0,0,0,0,0,1,5,10,0,0,9,9,8,2,2,0,0,4,10,2,3,3,3,0,0,3,3
15403312,142,1,5,2,0,2,1,0,4,2,0,1,0,3,1,3,1,2,0,1,0,2,0,2,0,0,1,4,2
13830415,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
15796524,161,9,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
122359444,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,1,0
61966930,86,1,0,4,4,2,0,0,2,4,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,1
63998517,36,1,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
13928754,452,6,4,4,1,3,0,2,4,5,7,8,10,4,2,6,1,6,8,4,4,1,8,7,5,4,1,3,7
56036027,375,4,6,2,8,1,8,4,3,9,3,0,0,7,5,3,0,8,2,3,4,0,1,0,7,10,2,3,4
62032448,631,1,6,11,0,0,0,10,0,7,16,3,1,7,6,8,7,9,19,7,11,9,7,3,3,6,0,11,11
69995999,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,20,0,7,9,2,3,10,16,11,8,4,0
16189696,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
74026386,82,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,1,8,1,0,4,4,0,0,0
57576082,162,0,1,10,0,0,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,2
57837939,68,2,3,1,0,0,2,0,5,0,0,2,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,1,0
20187958,253,8,0,5,3,7,1,4,1,2,5,5,4,4,4,3,0,0,0,0,0,0,0,2,0,5,1,5,0
18221843,651,10,9,1,17,12,7,2,12,10,5,6,10,8,4,3,8,0,6,12,12,8,3,5,13,3,0,0,0
82710249,170,0,2,0,0,0,0,3,2,3,2,0,0,0,0,0,4,6,0,3,3,3,0,1,5,8,0,1,1
14748395,465,0,0,0,0,0,0,0,0,0,0,0,10,11,0,14,7,10,6,16,9,1,9,9,9,9,5,7,1
61508006,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0
15796961,403,4,2,0,0,0,3,4,2,4,7,7,9,0,7,8,0,4,5,1,5,3,2,7,11,7,1,6,0
14256840,771,7,16,24,0,0,10,6,2,12,18,2,0,11,4,8,11,13,0,0,9,9,12,16,7,2,4,11,7
53053752,1 104,11,13,10,19,14,13,11,10,11,15,12,0,11,12,11,13,19,19,0,19,18,20,14,0,0,12,0,0
67505687,10,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22317894,103,0,3,7,4,2,0,0,0,2,0,0,0,0,1,0,3,0,0,1,0,0,0,1,0,5,0,0,0
122719554,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,11,2,0,0,0
19794744,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,4,0,0,0,0,1
123342145,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
70061618,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,7,4,8,5,0,1,4
87854883,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,11
16747231,14,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101747760,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
87592729,152,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,16,11,0,0,0,0,0,1,4,0,0,0
119377215,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79203994,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
66980317,305,4,3,0,1,1,4,3,3,1,5,0,2,4,2,6,5,4,0,3,8,5,6,0,5,2,0,4,5
67374636,105,0,0,8,3,1,0,0,0,0,7,0,3,1,0,0,3,0,0,1,0,0,0,2,0,0,0,0,0
62523795,324,3,2,4,0,1,6,6,1,9,6,1,2,1,7,1,2,3,0,4,4,5,8,7,7,0,0,0,0
44927108,570,5,8,8,2,9,6,8,3,12,12,9,0,7,3,7,9,1,9,10,0,8,1,4,0,0,7,5,8
14256880,57,0,0,0,2,0,0,0,0,0,0,3,1,1,1,0,0,0,0,2,3,2,0,1,0,0,0,0,0
36079626,380,6,8,17,16,0,0,1,0,0,0,0,0,4,3,2,8,2,3,0,4,4,2,2,6,5,6,3,0
98668495,60,0,0,0,0,0,1,0,1,1,2,1,1,3,0,0,0,0,3,0,0,0,2,0,1,0,1,0,0
15534787,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,1,0,1,1,1,0
47450340,118,1,0,3,0,3,0,0,0,2,3,0,0,0,0,1,4,2,3,1,0,1,6,2,0,1,0,0,0
16812849,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3
122228091,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,4
32803783,72,0,0,8,1,7,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31493077,68,0,0,0,3,0,0,0,0,2,5,0,1,0,0,0,3,3,1,0,0,0,1,0,0,0,0,0,0
62294401,38,0,0,0,0,0,0,2,0,0,0,3,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
57215326,65,0,0,0,0,0,0,0,0,4,0,0,5,1,0,0,0,6,0,1,0,0,0,0,0,0,0,1,0
25824189,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0
30837742,310,2,2,4,5,2,0,1,1,0,8,7,0,0,1,5,1,6,3,4,1,2,2,4,7,8,6,2,1
22154095,249,5,2,0,0,0,4,6,5,3,1,0,5,3,4,9,2,0,0,3,3,1,1,11,0,0,1,2,0
63736306,277,2,6,3,1,0,5,4,2,4,3,1,3,4,6,5,5,0,0,0,4,4,4,4,0,0,0,6,5
14977754,278,1,1,10,7,0,5,3,0,0,0,0,4,8,3,0,0,0,2,4,0,0,0,0,9,0,4,7,9
15534803,321,0,4,0,4,5,4,0,0,4,2,9,9,3,4,3,0,5,8,0,2,3,0,0,2,11,2,2,2
109907123,119,0,0,0,0,0,10,10,3,0,1,0,0,3,0,0,2,0,0,5,0,0,0,0,0,0,0,1,0
72617492,57,6,6,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89263890,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
114494610,106,7,2,4,5,0,0,0,3,0,0,0,0,0,0,1,0,2,1,0,0,0,0,5,0,0,0,1,0
84971347,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,0,0,0,0,0
65178023,676,8,12,16,10,11,12,10,10,13,6,11,7,2,0,0,10,13,2,2,6,2,3,3,0,6,1,5,1
23989032,144,0,0,0,0,0,0,0,0,0,0,1,1,3,4,0,6,5,0,3,3,2,0,1,6,1,0,3,3
14256784,421,1,4,5,2,4,3,3,3,1,9,5,0,9,4,5,5,7,8,5,6,8,6,4,6,0,1,4,2
33164215,44,0,0,0,0,0,0,0,0,0,0,0,1,5,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0
17992541,187,2,0,6,0,0,4,7,2,1,0,0,0,7,5,0,0,0,0,0,4,5,0,0,0,0,0,6,3
99094457,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
65309105,285,1,0,0,2,3,2,4,2,0,0,2,3,6,10,7,1,4,4,6,1,0,4,0,5,5,4,2,4
99258300,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83496621,349,1,5,1,1,3,7,4,0,7,4,3,7,5,3,1,2,0,1,6,6,3,0,3,3,8,1,9,2
61999593,905,11,14,6,0,7,11,6,4,11,11,17,1,12,12,9,14,12,9,0,9,13,10,14,9,11,10,6,8
49580201,161,2,3,0,0,4,2,4,3,0,0,5,1,4,1,2,0,0,0,3,0,2,6,0,0,0,0,2,0
15567538,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,22,14
16878437,42,0,0,0,4,0,0,0,0,0,1,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
80154272,212,4,2,0,0,0,0,0,0,5,3,1,8,6,5,9,1,0,0,0,5,0,2,8,0,1,0,0,0
22940473,432,0,2,0,0,0,0,0,3,4,1,0,7,6,7,8,5,2,3,4,9,10,5,9,0,0,4,23,15
50202777,96,0,1,4,0,3,0,1,1,0,1,0,2,0,1,1,1,0,1,2,0,1,0,1,0,0,5,0,1
49809554,43,0,1,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,1,2,1,0,0,2,0,0,0,0
17075054,77,0,0,0,0,0,0,0,2,1,1,1,0,0,1,1,1,1,0,0,1,0,1,2,5,2,0,1,1
61409732,981,14,15,23,0,0,4,8,14,7,26,0,17,3,17,12,12,23,0,15,1,15,15,14,16,1,1,0,5
16190087,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0
106007584,467,6,8,6,0,6,9,6,3,1,9,2,0,11,10,0,5,1,0,3,9,7,8,7,4,3,0,3,3
101780581,102,3,1,0,0,0,0,1,1,3,0,1,0,0,4,1,0,0,0,0,0,1,1,2,9,0,0,0,1
14813846,225,7,0,5,0,0,7,15,2,2,0,0,0,0,3,1,0,0,0,0,0,0,2,0,2,0,0,0,8
32934786,37,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
118263160,93,0,0,0,0,0,2,0,0,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52005228,106,0,0,0,0,0,1,2,0,3,0,0,0,2,4,0,3,0,0,0,1,0,0,5,0,0,0,5,4
70159963,31,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,3,0,0,0,1,0,0,1,1,0
83496579,367,0,0,0,0,0,3,7,11,11,5,5,2,8,10,8,2,0,0,0,0,5,4,5,8,7,4,0,2
66849159,144,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,13,0,0,0,0,0,10,5,0,0,0
62196016,50,1,5,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
25529091,83,1,2,1,0,0,0,0,0,3,4,0,0,2,0,1,0,0,0,0,0,0,2,1,6,0,0,1,0
17107854,34,2,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0
83725937,250,2,5,0,0,0,9,3,3,4,0,5,7,3,2,5,2,0,0,2,6,7,4,2,0,0,0,2,0
18549655,434,2,0,0,0,0,0,2,6,4,8,0,11,3,2,0,5,9,6,6,15,8,8,6,0,3,10,0,11
53774776,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28805946,702,5,12,0,0,2,10,10,4,3,12,7,12,15,8,0,3,6,0,15,7,16,1,4,8,10,3,11,11
24579064,57,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61704509,150,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,7,5,5,3,8,9
62327078,33,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46237779,276,7,7,0,0,0,5,0,5,14,5,0,0,0,1,8,0,0,0,6,9,0,3,0,0,0,0,0,0
15633021,467,12,0,0,0,0,20,8,13,0,0,0,0,0,0,16,0,0,0,19,13,11,18,0,0,0,0,0,0
16190052,234,3,9,1,1,3,10,7,6,4,0,0,0,0,2,2,6,0,0,3,1,0,0,0,0,0,0,2,3
107547900,93,0,0,0,0,0,0,0,0,2,0,0,6,0,8,5,3,3,0,0,0,0,0,0,0,0,0,0,0
53774754,137,2,0,0,0,0,4,1,2,0,1,0,3,3,1,2,0,0,0,0,2,3,2,0,9,0,0,1,1
107252990,30,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15665780,674,13,6,9,2,4,0,1,7,2,7,9,8,3,0,6,6,10,8,3,9,7,14,6,2,18,4,7,11
79269413,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,5,9,7,5,11,4
107220216,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122785229,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
59148571,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,1,0,2,0,0,0,0,1,3
15796819,298,0,7,13,0,8,5,3,4,5,0,5,12,3,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0
82906706,930,4,21,10,0,0,22,12,0,15,14,0,7,17,19,0,15,5,9,10,8,3,2,16,6,8,8,17,5
17632169,45,1,1,4,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64784763,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,5,0,0,0,0
95293188,40,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
66685268,396,0,1,12,12,3,4,5,6,0,7,11,5,1,5,4,0,3,0,2,1,0,0,0,2,11,5,2,2
14781004,132,3,2,5,0,0,0,0,0,1,1,0,1,5,0,8,2,4,0,1,4,0,0,2,0,0,0,0,0
17402790,638,15,20,7,0,0,0,5,12,9,0,0,0,0,12,6,0,16,0,11,5,0,20,10,8,0,4,8,15
58264011,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
14027364,15,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83332674,83,0,10,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118787490,150,0,5,0,0,0,0,2,8,5,0,0,0,4,1,3,2,0,0,1,0,4,0,0,0,0,5,3,0
69439124,41,0,0,0,1,0,0,0,1,4,1,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
20777861,49,0,1,3,0,0,0,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0
81464931,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
98373476,109,2,0,0,0,0,3,0,0,0,0,0,5,2,3,2,0,0,0,1,1,3,2,0,2,0,0,1,0
22416367,1 458,18,6,24,27,21,13,26,10,13,16,22,4,6,24,19,16,12,12,14,3,18,18,7,10,17,9,9,13
86151065,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,3
100797625,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,0,0
114101361,311,6,0,0,3,0,0,11,2,9,5,0,8,4,1,0,3,0,0,6,2,2,3,2,0,1,8,5,4
100437824,213,1,3,6,0,0,0,0,0,0,12,7,0,0,0,3,9,0,3,0,0,0,0,7,0,2,0,0,0
80055929,540,2,4,12,0,9,8,6,3,10,9,0,7,12,4,3,5,12,5,3,3,8,3,5,6,0,0,3,0
59771180,14,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
18680736,318,1,3,4,6,5,4,1,2,4,7,6,0,4,5,2,3,5,3,0,1,4,2,6,5,0,3,1,1
31853403,173,1,3,2,5,0,0,0,0,5,6,3,0,2,2,1,5,5,2,0,0,0,0,1,4,2,0,0,0
79892093,364,5,1,0,0,0,2,0,8,10,0,0,10,6,2,5,10,10,0,4,7,0,3,12,11,0,0,0,0
22186989,489,0,1,9,12,0,4,3,10,0,0,7,7,3,6,0,2,13,8,6,4,2,0,0,8,7,6,6,3
57608621,27,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0
83332659,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
55544202,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,0,2,0,0,2,4
17042380,852,0,8,17,2,17,12,6,5,14,18,29,18,5,0,5,5,13,18,6,0,0,0,0,5,13,12,5,2
63211784,404,3,1,9,1,0,1,1,2,4,15,4,1,0,3,6,3,17,5,6,1,3,0,4,8,4,4,2,1
13208069,82,0,2,0,0,0,0,0,2,2,0,0,2,0,2,1,1,0,0,2,0,1,2,4,2,0,0,0,1
16058936,380,8,5,2,3,4,7,5,4,3,0,0,2,2,10,5,5,0,0,7,4,2,7,5,0,4,4,8,1
69668584,1 069,14,11,11,6,6,5,12,5,13,7,20,18,0,11,11,10,10,10,15,6,17,15,14,11,4,17,9,8
38635650,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,2,6,1,0,0,0,0,0
82185783,117,1,4,5,0,0,0,2,7,4,0,3,0,0,0,0,2,4,2,0,0,0,0,0,0,0,0,0,0
15108661,45,0,0,0,0,0,0,3,0,0,4,0,1,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
69045961,258,1,2,4,3,1,0,5,1,2,3,6,2,0,2,3,4,6,3,4,0,1,1,2,4,4,5,0,3
74321594,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65505587,367,3,0,0,8,1,2,0,0,4,0,9,0,0,7,24,17,0,13,0,3,0,0,1,14,0,0,0,0
107809979,735,14,13,12,6,11,0,7,10,3,8,9,7,13,1,9,15,0,6,10,3,5,11,8,8,11,2,6,0
16255535,85,1,0,1,5,0,0,1,1,0,0,0,0,1,0,0,1,2,2,0,1,0,1,0,1,2,2,0,1
86740978,969,7,7,17,7,0,12,11,10,19,24,6,0,0,14,9,9,12,15,5,16,11,15,10,13,9,0,10,6
14649862,98,1,0,1,1,0,0,1,0,1,2,0,2,0,0,1,1,4,1,0,0,2,1,4,0,3,1,0,1
14322176,292,3,0,0,0,0,0,3,4,3,3,2,0,0,9,6,0,0,0,0,10,9,9,3,0,0,1,6,8
66980132,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,3,1,0,0,0,0,0,2
88346526,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6
17664977,76,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,2,0,0,4,1,0,0,3,2,5
39782530,476,2,5,4,4,5,3,3,3,2,6,6,9,1,11,9,5,11,6,3,2,6,0,4,5,6,3,2,4
61016445,131,0,8,1,0,1,2,0,0,4,1,0,3,2,4,0,0,2,0,1,3,0,0,2,3,0,0,1,0
123702719,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
15796755,387,5,4,3,10,4,2,4,8,2,3,11,0,2,6,2,4,4,7,2,6,0,5,3,1,0,2,5,3
113216605,53,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,2,0,0,1,0,1,1,1,0,0,0,1,2
29821729,92,3,5,0,2,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54069727,241,1,3,3,5,3,3,5,1,9,1,6,1,4,4,3,1,3,4,3,3,1,0,0,0,0,0,2,0
38013090,13,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
75435672,40,0,0,0,0,0,0,0,1,2,0,0,4,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
51546618,320,4,4,3,6,0,8,0,1,6,1,6,8,4,0,4,5,0,0,2,6,0,4,8,4,4,0,3,0
70225604,60,0,1,1,1,1,2,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0
